golgg_game_id,tournament,date,team_blue,team_red,player,team,golddiffat15
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Flandre,WBG,179
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Kanavi,WBG,-152
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Yagao,WBG,-398
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Ruler,WBG,-331
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Missing,WBG,-154
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Breathe,JD Gaming,-179
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Tarzan,JD Gaming,152
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,xiaohu,JD Gaming,398
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Light,JD Gaming,331
62574,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Crisp,JD Gaming,154
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Breathe,WBG,-661
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Tarzan,WBG,18
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,xiaohu,WBG,1380
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Light,WBG,2592
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Crisp,WBG,533
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Flandre,JD Gaming,661
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Kanavi,JD Gaming,-18
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Yagao,JD Gaming,-1380
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Ruler,JD Gaming,-2592
62575,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Missing,JD Gaming,-533
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Flandre,WBG,558
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Kanavi,WBG,728
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Yagao,WBG,1918
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Ruler,WBG,98
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Missing,WBG,-411
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Breathe,JD Gaming,-558
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Tarzan,JD Gaming,-728
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,xiaohu,JD Gaming,-1918
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Light,JD Gaming,-98
62576,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Crisp,JD Gaming,411
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Flandre,WBG,-558
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Kanavi,WBG,1158
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Yagao,WBG,-254
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Ruler,WBG,263
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Missing,WBG,-121
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Breathe,JD Gaming,558
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Tarzan,JD Gaming,-1158
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,xiaohu,JD Gaming,254
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Light,JD Gaming,-263
62577,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Crisp,JD Gaming,121
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Breathe,WBG,-478
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Tarzan,WBG,125
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,xiaohu,WBG,-213
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Light,WBG,102
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Crisp,WBG,-42
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Flandre,JD Gaming,478
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Kanavi,JD Gaming,-125
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Yagao,JD Gaming,213
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Ruler,JD Gaming,-102
62578,LPL Regional Finals 2024,2024-09-02,WBG,JD Gaming,Missing,JD Gaming,42
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,shanji,NIP,-197
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Leyan,NIP,779
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,RooKie,NIP,127
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Photic,NIP,-84
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Zhuo,NIP,69
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Flandre,JD Gaming,197
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Kanavi,JD Gaming,-779
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Yagao,JD Gaming,-127
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Ruler,JD Gaming,84
62541,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Missing,JD Gaming,-69
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Flandre,NIP,306
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Kanavi,NIP,-769
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Yagao,NIP,-627
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Ruler,NIP,1396
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Missing,NIP,418
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,shanji,JD Gaming,-306
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Leyan,JD Gaming,769
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,RooKie,JD Gaming,627
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Photic,JD Gaming,-1396
62542,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Zhuo,JD Gaming,-418
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,shanji,NIP,586
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Leyan,NIP,81
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,RooKie,NIP,697
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Photic,NIP,-1410
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Zhuo,NIP,-144
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Flandre,JD Gaming,-586
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Kanavi,JD Gaming,-81
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Yagao,JD Gaming,-697
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Ruler,JD Gaming,1410
62543,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Missing,JD Gaming,144
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,shanji,NIP,629
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Leyan,NIP,1488
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,RooKie,NIP,2303
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Photic,NIP,1986
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Zhuo,NIP,-24
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Flandre,JD Gaming,-629
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Kanavi,JD Gaming,-1488
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Yagao,JD Gaming,-2303
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Ruler,JD Gaming,-1986
62544,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Missing,JD Gaming,24
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Flandre,NIP,182
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Kanavi,NIP,264
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Yagao,NIP,474
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Ruler,NIP,497
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Missing,NIP,343
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,shanji,JD Gaming,-182
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Leyan,JD Gaming,-264
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,RooKie,JD Gaming,-474
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Photic,JD Gaming,-497
62545,LPL Regional Finals 2024,2024-09-01,NIP,JD Gaming,Zhuo,JD Gaming,-343
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Breathe,WBG,-717
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Tarzan,WBG,664
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,xiaohu,WBG,-1106
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Light,WBG,-666
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Crisp,WBG,-77
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Zika,LNG Esports,717
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,WeiWei,LNG Esports,-664
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Scout,LNG Esports,1106
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,GALA,LNG Esports,666
62536,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Hang,LNG Esports,77
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Breathe,WBG,-727
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Tarzan,WBG,727
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,xiaohu,WBG,-621
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Light,WBG,877
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Crisp,WBG,-135
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Zika,LNG Esports,727
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,WeiWei,LNG Esports,-727
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Scout,LNG Esports,621
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,GALA,LNG Esports,-877
62537,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Hang,LNG Esports,135
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Breathe,WBG,-742
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Tarzan,WBG,293
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,xiaohu,WBG,99
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Light,WBG,-505
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Crisp,WBG,-146
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Zika,LNG Esports,742
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,WeiWei,LNG Esports,-293
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Scout,LNG Esports,-99
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,GALA,LNG Esports,505
62538,LPL Regional Finals 2024,2024-08-31,WBG,LNG Esports,Hang,LNG Esports,146
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,369,LGD Gaming,395
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Kanavi,LGD Gaming,-194
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Creme,LGD Gaming,-47
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,JackeyLove,LGD Gaming,-848
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Crisp,LGD Gaming,-769
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,sasi,Top Esports,-395
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Climber,Top Esports,194
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,xqw,Top Esports,47
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Shaoye,Top Esports,848
63920,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Ycx,Top Esports,769
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,sasi,LGD Gaming,-784
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Climber,LGD Gaming,-1284
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,xqw,LGD Gaming,-239
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Shaoye,LGD Gaming,490
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Ycx,LGD Gaming,11
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,369,Top Esports,784
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Kanavi,Top Esports,1284
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Creme,Top Esports,239
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,JackeyLove,Top Esports,-490
63921,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Crisp,Top Esports,-11
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,sasi,LGD Gaming,241
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Climber,LGD Gaming,-250
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,xqw,LGD Gaming,121
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Shaoye,LGD Gaming,543
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Ycx,LGD Gaming,-383
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,369,Top Esports,-241
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Kanavi,Top Esports,250
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Creme,Top Esports,-121
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,JackeyLove,Top Esports,-543
63922,LPL 2025 Split 1,2025-02-16,LGD Gaming,Top Esports,Crisp,Top Esports,383
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,sheer,IG,-356
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,Shad0w,IG,-291
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,Care,IG,1392
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,bat,IG,-595
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,Jwei,IG,-562
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,TheShy,FPX,356
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,Jiejie,FPX,291
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,RooKie,FPX,-1392
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,GALA,FPX,595
63915,LPL 2025 Split 1,2025-02-15,IG,FPX,meiko,FPX,562
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,sheer,IG,235
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,Shad0w,IG,396
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,Care,IG,-566
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,bat,IG,-3723
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,Jwei,IG,-1145
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,TheShy,FPX,-235
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,Jiejie,FPX,-396
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,RooKie,FPX,566
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,GALA,FPX,3723
63916,LPL 2025 Split 1,2025-02-15,IG,FPX,meiko,FPX,1145
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,sheer,IG,-979
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,Shad0w,IG,-568
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,Care,IG,-3
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,bat,IG,-280
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,Jwei,IG,469
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,TheShy,FPX,979
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,Jiejie,FPX,568
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,RooKie,FPX,3
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,GALA,FPX,280
63917,LPL 2025 Split 1,2025-02-15,IG,FPX,meiko,FPX,-469
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Bin,TT,202
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Wei,TT,-597
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Knight,TT,-842
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Elk,TT,-27
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,ON,TT,-429
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Hoya,BLG,-202
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Beichuan,BLG,597
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,SeTab,BLG,842
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,1xn,BLG,27
63910,LPL 2025 Split 1,2025-02-14,TT,BLG,Feather,BLG,429
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Hoya,TT,-1009
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Beichuan,TT,486
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,SeTab,TT,111
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,1xn,TT,-112
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Feather,TT,-421
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Bin,BLG,1009
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Wei,BLG,-486
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Knight,BLG,-111
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,Elk,BLG,112
63911,LPL 2025 Split 1,2025-02-14,TT,BLG,ON,BLG,421
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Bin,TT,-222
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Wei,TT,-277
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Knight,TT,-215
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Elk,TT,400
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,ON,TT,671
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Hoya,BLG,222
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Beichuan,BLG,277
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,SeTab,BLG,215
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,1xn,BLG,-400
63912,LPL 2025 Split 1,2025-02-14,TT,BLG,Feather,BLG,-671
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Hoya,TT,-1070
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Beichuan,TT,-191
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,SeTab,TT,-1891
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,1xn,TT,-445
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Feather,TT,-524
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Bin,BLG,1070
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Wei,BLG,191
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Knight,BLG,1891
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,Elk,BLG,445
63913,LPL 2025 Split 1,2025-02-14,TT,BLG,ON,BLG,524
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Hoya,TT,781
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Beichuan,TT,849
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,SeTab,TT,354
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,1xn,TT,1808
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Feather,TT,220
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Bin,BLG,-781
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Wei,BLG,-849
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Knight,BLG,-354
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,Elk,BLG,-1808
63914,LPL 2025 Split 1,2025-02-14,TT,BLG,ON,BLG,-220
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,Xiaoxu,NIP,-349
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,milkyway,NIP,433
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,Tangyuan,NIP,-217
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,JiaQi,NIP,-213
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,Niket,NIP,62
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,shanji,RNG,349
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,AKi,RNG,-433
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,Doinb,RNG,217
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,Leave,RNG,213
63905,LPL 2025 Split 1,2025-02-13,NIP,RNG,Ppgod,RNG,-62
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,Xiaoxu,NIP,16
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,milkyway,NIP,-860
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,Tangyuan,NIP,-1149
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,JiaQi,NIP,-273
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,Niket,NIP,66
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,shanji,RNG,-16
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,AKi,RNG,860
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,Doinb,RNG,1149
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,Leave,RNG,273
63906,LPL 2025 Split 1,2025-02-13,NIP,RNG,Ppgod,RNG,-66
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,shanji,NIP,562
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,AKi,NIP,162
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,Doinb,NIP,-191
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,Leave,NIP,1228
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,Ppgod,NIP,314
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,Xiaoxu,RNG,-562
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,milkyway,RNG,-162
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,Tangyuan,RNG,191
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,JiaQi,RNG,-1228
63907,LPL 2025 Split 1,2025-02-13,NIP,RNG,Niket,RNG,-314
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,1Jiang,Ultra Prime,-600
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Junhao,Ultra Prime,-134
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Saber,Ultra Prime,-42
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Wako,Ultra Prime,368
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Rosielove,Ultra Prime,244
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Hery,OMG,600
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Heng,OMG,134
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Linfeng,OMG,42
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Starry,OMG,-368
63900,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Moham,OMG,-244
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,1Jiang,Ultra Prime,-210
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Junhao,Ultra Prime,-207
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Saber,Ultra Prime,-797
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Wako,Ultra Prime,768
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Rosielove,Ultra Prime,-252
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Hery,OMG,210
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Heng,OMG,207
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Linfeng,OMG,797
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Starry,OMG,-768
63901,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Moham,OMG,252
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Hery,Ultra Prime,-405
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Heng,Ultra Prime,-509
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Linfeng,Ultra Prime,508
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Starry,Ultra Prime,247
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Moham,Ultra Prime,169
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,1Jiang,OMG,405
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Junhao,OMG,509
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Saber,OMG,-508
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Wako,OMG,-247
63902,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Rosielove,OMG,-169
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Hery,Ultra Prime,-622
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Heng,Ultra Prime,634
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Linfeng,Ultra Prime,-1464
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Starry,Ultra Prime,1541
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Moham,Ultra Prime,196
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,1Jiang,OMG,622
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Junhao,OMG,-634
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Saber,OMG,1464
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Wako,OMG,-1541
63903,LPL 2025 Split 1,2025-02-12,Ultra Prime,OMG,Rosielove,OMG,-196
